Explained Variance Ratio:
0.988878
0.00909963
0.00148182
0.000289465
0.000151498
4.54366e-05
4.18339e-05
1.2735e-05

Scores:
1009.6, 319.825, -89.7005, -3.11956, -72.4556, -20.2264, -0.00891867, -2.00881
1079.85, -6.30779, -166.785, 14.5655, 17.0078, -27.9164, -14.4833, -7.62474
999.653, 42.4438, -100.893, 19.7913, -0.362106, -13.4388, -19.8189, 1.84434
1229.4, -138.915, -155.995, 9.07111, 29.2436, -31.7221, -23.7735, 8.88715
1446.18, 49.0605, -194.625, 84.6257, -11.6622, -25.5207, -7.0891, 22.6633
1447.52, 204.768, -118.106, 42.4055, -0.998691, -2.05678, 33.7059, -18.2038
917.896, 24.5683, -144.464, -30.8342, -17.8799, -4.01575, -1.9224, 12.6162
803.747, 153.843, -122.645, -48.8283, -10.8926, -39.6377, 13.4484, -2.32256
11907.9, 1295.18, 280.501, 67.6027, 44.7053, -56.6946, -39.5734, -58.4472
13594.8, 1987.34, 35.9273, -30.7572, -76.0919, 25.0361, -131.438, -55.219
14256.1, 1434.34, 190.095, -137.664, -47.6823, 41.2834, -176.247, -36.038
11144.5, 2134.95, 444.356, 45.2199, 98.7893, 177.081, -41.0634, -57.1797
15980.2, 1183.5, -59.6207, 27.079, 219.629, 43.2339, -138.776, -52.5982
13717.1, 2163.53, -342.97, -388.558, -83.9939, -24.1484, 43.4978, 33.3919
13695.5, 1122.32, -44.4643, -386.471, 196.816, -162.82, -42.7219, -14.9503
13539.4, 1858.14, -101.29, -376.809, 128.153, 78.5043, -127.119, -44.3494
18668.8, 1315.05, -392.915, 27.3779, 375.411, 210.943, 65.0484, -96.2823
21997.7, 246.696, -446.613, 213.923, 439.512, 6.12414, -86.4484, 69.8008
12089.9, 1117.35, -91.0412, -47.3592, 72.615, -75.8341, 25.4864, -60.3255
10422.4, 393.437, 186.651, 84.3588, 108.185, -73.4151, 42.1539, -144.022
8592.99, 1223.84, 1150.98, -165.205, 338.553, -137.44, 34.027, -19.3744
10053.8, 977.057, 891.679, -95.606, 86.2431, 26.9771, -58.8032, 37.9791
11007.2, 1767.13, 862.145, -131.983, 104.472, 11.8727, -71.1397, 41.0034
9053.57, 1861.4, 339.079, 78.7963, 196.408, 112.045, -36.8411, 8.19976
11170.6, 1057.25, -212.097, -84.2833, 60.466, 78.5989, -34.8086, 61.9554
9770.57, 1007.22, 132.523, 32.2067, 0.868973, 13.756, -44.5242, 145.886
9329.7, 1177.18, -113.704, -189.571, 65.3708, -109.888, 20.1084, 71.1618
8705.55, 1631.69, -3.13639, -311.706, -146.894, 49.3357, -36.6361, -16.6389
11477.6, 1254.62, 143.357, 77.5483, 260.755, 129.669, 41.5723, -10.0695
12959.5, 1157.46, 401.943, 199.427, 228.275, -117.723, 62.0197, 95.707
9028.36, 1433.47, 508.057, -272.56, -104.849, -76.0759, -14.0484, 20.1144
8474, 981.048, 395.402, -381.785, -33.4251, 74.5027, -7.77393, -29.5368
1092.84, 363.099, -15.356, 69.5997, -64.1419, -58.8965, 8.27295, -4.5274
1224.59, 179.432, 50.5351, 111.494, -33.3047, -1.75494, -13.3965, 1.13816
1490.21, 318.333, 32.2288, 32.6649, -92.6332, -15.5906, -8.25394, -2.92875
1273.74, 204.947, 61.9256, 47.5018, 8.26445, 22.3098, -19.4348, -7.02569
1774.41, 327.009, -36.972, 54.4076, -58.1323, 22.592, -30.0445, -6.97854
1528.81, 211.31, -24.2558, 71.2597, -40.5192, -59.5007, -3.0402, -3.86471
1830.07, 719.612, -7.06607, -8.56312, -101.428, -65.5443, 22.1135, -7.96074
1631.41, 411.124, -6.06667, 30.5673, -77.0536, 27.2827, -28.3189, -14.0163
1977.95, 427.266, -215.906, 53.9309, -64.1676, -31.3124, 58.38, -12.2096
2053.66, 90.9766, -192.795, 159.335, -13.7328, -47.0885, 0.673022, 23.9087
1275.69, 90.7059, -81.1678, 91.5004, -62.1385, -24.9164, -4.82278, 5.98519
939.626, 107.72, 31.0096, 2.5298, -15.1661, 5.73585, 5.65256, -2.83657
